date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:42:21	69/69	---MCZ	200	added ('OK')	text/plain	date:Tue,%2014%20Feb%202012%2006:17:57%20GMT	http://metroklimat.ru/robots.txt		(from )
17:42:21	26779/26779	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:28%20GMT	http://metroklimat.ru/	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/index.html	(from )
17:42:22	5100/5100	---MCZ	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202012%2008:20:34%20GMT	http://metroklimat.ru/design/seawave/styles.css	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/styles.css	(from http://metroklimat.ru/)
17:42:22	13463/13463	---MCZ	200	added ('OK')	text/css	date:Fri,%2024%20Aug%202012%2013:54:45%20GMT	http://metroklimat.ru/design/seawave/style.css	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/style.css	(from http://metroklimat.ru/)
17:42:23	70843/70843	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2002%20Apr%202012%2010:19:31%20GMT	http://metroklimat.ru/design/seawave/js/jquery.js	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/js/jquery.js	(from http://metroklimat.ru/)
17:42:23	648/648	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2002%20Apr%202012%2010:19:33%20GMT	http://metroklimat.ru/design/seawave/js/script.js	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/js/script.js	(from http://metroklimat.ru/)
17:42:23	3316/3316	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20Feb%202012%2007:42:48%20GMT	http://metroklimat.ru/design/seawave/images/logo.gif	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/logo.gif	(from http://metroklimat.ru/)
17:42:24	13380/13380	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:30%20GMT	http://metroklimat.ru/content/about.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/content/about.html	(from http://metroklimat.ru/)
17:42:24	12017/12017	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:31%20GMT	http://metroklimat.ru/content/vybor.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/content/vybor.html	(from http://metroklimat.ru/)
17:42:24	9692/9692	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:31%20GMT	http://metroklimat.ru/content/raschet.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/content/raschet.html	(from http://metroklimat.ru/)
17:42:25	16155/16155	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:31%20GMT	http://metroklimat.ru/content/ustanovka.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/content/ustanovka.html	(from http://metroklimat.ru/)
17:42:25	10053/10053	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:32%20GMT	http://metroklimat.ru/content/dostavka.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/content/dostavka.html	(from http://metroklimat.ru/)
17:42:25	13279/13279	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:32%20GMT	http://metroklimat.ru/content/brands.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/content/brands.html	(from http://metroklimat.ru/)
17:42:26	15047/15047	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:32%20GMT	http://metroklimat.ru/content/bye.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/content/bye.html	(from http://metroklimat.ru/)
17:42:26	10250/10250	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:33%20GMT	http://metroklimat.ru/content/tech.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/content/tech.html	(from http://metroklimat.ru/)
17:42:26	8869/8869	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:33%20GMT	http://metroklimat.ru/content/servis.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/content/servis.html	(from http://metroklimat.ru/)
17:42:27	19166/19166	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:33%20GMT	http://metroklimat.ru/content/galerea.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/content/galerea.html	(from http://metroklimat.ru/)
17:42:27	8125/8125	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:34%20GMT	http://metroklimat.ru/content/articles.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/content/articles.html	(from http://metroklimat.ru/)
17:42:27	7009/7009	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:34%20GMT	http://metroklimat.ru/content/login.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/content/login.html	(from http://metroklimat.ru/)
17:42:27	1170/1170	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20Feb%202012%2007:23:06%20GMT	http://metroklimat.ru/design/seawave/images/button_1.gif	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/button_1.gif	(from http://metroklimat.ru/)
17:42:28	671/671	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20Feb%202012%2008:18:56%20GMT	http://metroklimat.ru/design/seawave/img/ok.gif	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/img/ok.gif	(from http://metroklimat.ru/)
17:42:28	11806/11806	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:12:35%20GMT	http://metroklimat.ru/product1454.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1454.html	(from http://metroklimat.ru/)
17:42:28	11872/11872	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:35%20GMT	http://metroklimat.ru/catalog/nastennye/fujitsu_general/1454.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/fujitsu_general/1454.html	(from http://metroklimat.ru/)
17:42:29	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:35%20GMT	http://metroklimat.ru/cart.php?act=add&product=1454	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cart3fdd.php	(from http://metroklimat.ru/)
17:42:29	6813/6813	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:36%20GMT	http://metroklimat.ru/cart.php?show	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/carta7dd.html	(from http://metroklimat.ru/)
17:42:30	10489/10489	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:12:36%20GMT	http://metroklimat.ru/product1334.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1334.html	(from http://metroklimat.ru/)
17:42:30	10531/10531	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:37%20GMT	http://metroklimat.ru/catalog/nastennye/mdv/1334.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/mdv/1334.html	(from http://metroklimat.ru/)
17:42:30	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:37%20GMT	http://metroklimat.ru/cart.php?act=add&product=1334	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cartce4a.php	(from http://metroklimat.ru/)
17:42:31	10487/10487	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:12:38%20GMT	http://metroklimat.ru/product1335.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1335.html	(from http://metroklimat.ru/)
17:42:31	10529/10529	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:38%20GMT	http://metroklimat.ru/catalog/nastennye/mdv/1335.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/mdv/1335.html	(from http://metroklimat.ru/)
17:42:32	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:38%20GMT	http://metroklimat.ru/cart.php?act=add&product=1335	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cartc63a.php	(from http://metroklimat.ru/)
17:42:33	14960/14960	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:12:39%20GMT	http://metroklimat.ru/product33.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product33.20.delayed	(from http://metroklimat.ru/)
17:42:33	15028/15028	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:40%20GMT	http://metroklimat.ru/catalog/nastennye/mitsubishi_heavy/33.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/mitsubishi_heavy/33.html	(from http://metroklimat.ru/)
17:42:33	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:40%20GMT	http://metroklimat.ru/cart.php?act=add&product=33	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/carta0fe.php	(from http://metroklimat.ru/)
17:42:35	53722/53722	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:02:03%20GMT	http://metroklimat.ru/design/seawave/images/popul_1.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/popul_1.jpg	(from http://metroklimat.ru/)
17:42:35	6898/6898	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:42%20GMT	http://metroklimat.ru/product1421.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1421.html	(from http://metroklimat.ru/)
17:42:36	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:42%20GMT	http://metroklimat.ru/cart.php?act=add&product=1421	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/carta643.php	(from http://metroklimat.ru/)
17:42:38	51516/51516	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:02:05%20GMT	http://metroklimat.ru/design/seawave/images/popul_2.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/popul_2.jpg	(from http://metroklimat.ru/)
17:42:38	10211/10211	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:12:45%20GMT	http://metroklimat.ru/product1452.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1452.html	(from http://metroklimat.ru/)
17:42:39	10263/10263	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:45%20GMT	http://metroklimat.ru/catalog/nastennye/kentatsu/1452.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/kentatsu/1452.html	(from http://metroklimat.ru/)
17:42:39	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:46%20GMT	http://metroklimat.ru/cart.php?act=add&product=1452	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/carte5f0.php	(from http://metroklimat.ru/)
17:42:40	53790/53790	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:02:09%20GMT	http://metroklimat.ru/design/seawave/images/popul_3.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/popul_3.jpg	(from http://metroklimat.ru/)
17:42:41	6898/6898	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:47%20GMT	http://metroklimat.ru/product1309.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1309.html	(from http://metroklimat.ru/)
17:42:41	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:48%20GMT	http://metroklimat.ru/cart.php?act=add&product=1309	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/carta759.php	(from http://metroklimat.ru/)
17:42:41	47442/47442	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:02:11%20GMT	http://metroklimat.ru/design/seawave/images/popul_4.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/popul_4.jpg	(from http://metroklimat.ru/)
17:42:42	14248/14248	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:12:48%20GMT	http://metroklimat.ru/product1157.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1157.html	(from http://metroklimat.ru/)
17:42:42	14317/14317	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:49%20GMT	http://metroklimat.ru/catalog/nastennye/mitsubishi_heavy/1157.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/mitsubishi_heavy/1157.html	(from http://metroklimat.ru/)
17:42:42	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:49%20GMT	http://metroklimat.ru/cart.php?act=add&product=1157	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cart6657.php	(from http://metroklimat.ru/)
17:42:44	51005/51005	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:02:15%20GMT	http://metroklimat.ru/design/seawave/images/popul_5.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/popul_5.jpg	(from http://metroklimat.ru/)
17:42:45	6897/6897	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:51%20GMT	http://metroklimat.ru/product587.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product587.html	(from http://metroklimat.ru/)
17:42:45	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:52%20GMT	http://metroklimat.ru/cart.php?act=add&product=587	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cart2a0a.php	(from http://metroklimat.ru/)
17:42:47	51434/51434	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:02:17%20GMT	http://metroklimat.ru/design/seawave/images/popul_6.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/popul_6.jpg	(from http://metroklimat.ru/)
17:42:48	6898/6898	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:54%20GMT	http://metroklimat.ru/product1455.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1455.html	(from http://metroklimat.ru/)
17:42:48	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:55%20GMT	http://metroklimat.ru/cart.php?act=add&product=1455	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cart8773.php	(from http://metroklimat.ru/)
17:42:50	47022/47022	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:02:23%20GMT	http://metroklimat.ru/design/seawave/images/popul_8.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/popul_8.jpg	(from http://metroklimat.ru/)
17:42:50	57254/57254	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:02:21%20GMT	http://metroklimat.ru/design/seawave/images/popul_7.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/popul_7.jpg	(from http://metroklimat.ru/)
17:42:51	12382/12382	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:57%20GMT	http://metroklimat.ru/catalog/nastennye/daikin/FTXG25J_-_Silver.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/daikin/FTXG25J_-_Silver.html	(from http://metroklimat.ru/)
17:42:51	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:58%20GMT	http://metroklimat.ru/cart.php?act=add&product=1421	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/carta643.php	(from http://metroklimat.ru/)
17:42:52	12294/12294	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:12:58%20GMT	http://metroklimat.ru/catalog/nastennye/daikin/FTXG25J_White_RXG25K.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/daikin/FTXG25J_White_RXG25K.html	(from http://metroklimat.ru/)
17:42:52	26086/26086	---M--	200	added ('OK')	image/gif	date:Tue,%2006%20Mar%202012%2011:30:38%20GMT	http://metroklimat.ru/design/seawave/images/1_main.gif	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/1_main.gif	(from http://metroklimat.ru/)
17:42:52	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:12:59%20GMT	http://metroklimat.ru/cart.php?act=add&product=33	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/carta0fe.php	(from http://metroklimat.ru/)
17:42:52	49250/49250	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:02:26%20GMT	http://metroklimat.ru/design/seawave/images/popul_9.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/popul_9.jpg	(from http://metroklimat.ru/)
17:42:53	15382/15382	---M--	200	added ('OK')	image/gif	date:Tue,%2006%20Mar%202012%2011:30:48%20GMT	http://metroklimat.ru/design/seawave/images/2main.gif	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/2main.gif	(from http://metroklimat.ru/)
17:42:53	15382/15382	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:13:00%20GMT	http://metroklimat.ru/catalog/nastennye/mitsubishi_heavy/1469.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/mitsubishi_heavy/1469.html	(from http://metroklimat.ru/)
17:42:53	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:13:00%20GMT	http://metroklimat.ru/cart.php?act=add&product=587	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cart2a0a.php	(from http://metroklimat.ru/)
17:42:54	11947/11947	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:13:00%20GMT	http://metroklimat.ru/catalog/nastennye/fujitsu_general/1476.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/fujitsu_general/1476.html	(from http://metroklimat.ru/)
17:42:54	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:13:01%20GMT	http://metroklimat.ru/cart.php?act=add&product=1415	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cart7899.php	(from http://metroklimat.ru/)
17:42:55	11926/11926	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:13:01%20GMT	http://metroklimat.ru/catalog/nastennye/fujitsu_general/866.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/fujitsu_general/866.html	(from http://metroklimat.ru/)
17:42:55	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:13:02%20GMT	http://metroklimat.ru/cart.php?act=add&product=1453	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cart14cc.php	(from http://metroklimat.ru/)
17:42:56	34602/34602	---M--	200	added ('OK')	image/gif	date:Tue,%2006%20Mar%202012%2011:30:44%20GMT	http://metroklimat.ru/design/seawave/images/3_main.gif	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/3_main.gif	(from http://metroklimat.ru/)
17:42:56	13772/13772	---M--	200	added ('OK')	image/gif	date:Tue,%2006%20Mar%202012%2011:30:47%20GMT	http://metroklimat.ru/design/seawave/images/5_main.gif	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/5_main.gif	(from http://metroklimat.ru/)
17:42:57	24494/24494	---M--	200	added ('OK')	image/gif	date:Tue,%2006%20Mar%202012%2011:30:48%20GMT	http://metroklimat.ru/design/seawave/images/4_main.gif	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/4_main.gif	(from http://metroklimat.ru/)
17:42:57	15468/15468	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:13:03%20GMT	http://metroklimat.ru/catalog/nastennye/mitsubishi_heavy/1166.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/mitsubishi_heavy/1166.html	(from http://metroklimat.ru/)
17:42:57	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:13:04%20GMT	http://metroklimat.ru/cart.php?act=add&product=1453	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cart14cc.php	(from http://metroklimat.ru/)
17:42:58	22973/22973	---M--	200	added ('OK')	image/gif	date:Tue,%2006%20Mar%202012%2011:30:55%20GMT	http://metroklimat.ru/design/seawave/images/6_main.gif	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/6_main.gif	(from http://metroklimat.ru/)
17:42:58	10965/10965	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:13:04%20GMT	http://metroklimat.ru/catalog/nastennye/mitsubishi_electric/EF_VE_Black.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/mitsubishi_electric/EF_VE_Black.html	(from http://metroklimat.ru/)
17:42:58	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:13:05%20GMT	http://metroklimat.ru/cart.php?act=add&product=1415	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cart7899.php	(from http://metroklimat.ru/)
17:42:59	11020/11020	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:13:05%20GMT	http://metroklimat.ru/catalog/nastennye/mitsubishi_electric/EF_VE_White.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/mitsubishi_electric/EF_VE_White.html	(from http://metroklimat.ru/)
17:42:59	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:13:06%20GMT	http://metroklimat.ru/cart.php?act=add&product=1453	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cart14cc.php	(from http://metroklimat.ru/)
17:43:00	27408/27408	---M--	200	added ('OK')	image/gif	date:Tue,%2006%20Mar%202012%2011:30:55%20GMT	http://metroklimat.ru/design/seawave/images/7_main.gif	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/7_main.gif	(from http://metroklimat.ru/)
17:43:00	11024/11024	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:13:06%20GMT	http://metroklimat.ru/catalog/nastennye/mitsubishi_electric/EF_VE_Silver.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/mitsubishi_electric/EF_VE_Silver.html	(from http://metroklimat.ru/)
17:43:00	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:13:07%20GMT	http://metroklimat.ru/cart.php?act=add&product=1453	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cart14cc.php	(from http://metroklimat.ru/)
17:43:01	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:13:08%20GMT	http://metroklimat.ru/cart.php?act=add&product=1334	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cartce4a.php	(from http://metroklimat.ru/)
17:43:01	25035/25035	---M--	200	added ('OK')	image/gif	date:Tue,%2006%20Mar%202012%2011:30:59%20GMT	http://metroklimat.ru/design/seawave/images/8_main.gif	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/8_main.gif	(from http://metroklimat.ru/)
17:43:01	5151/5151	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:06:53%20GMT	http://metroklimat.ru/design/seawave/images/product_1.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/product_1.jpg	(from http://metroklimat.ru/)
17:43:01	10675/10675	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:13:08%20GMT	http://metroklimat.ru/product1344.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1344.html	(from http://metroklimat.ru/)
17:43:02	10717/10717	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:13:09%20GMT	http://metroklimat.ru/catalog/nastennye/mdv/1344.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/mdv/1344.html	(from http://metroklimat.ru/)
17:43:02	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:13:09%20GMT	http://metroklimat.ru/cart.php?act=add&product=1344	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cartefc5.php	(from http://metroklimat.ru/)
17:43:02	28415/28415	---M--	200	added ('OK')	image/gif	date:Tue,%2006%20Mar%202012%2011:31:05%20GMT	http://metroklimat.ru/design/seawave/images/9_main.gif	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/9_main.gif	(from http://metroklimat.ru/)
17:43:03	11780/11780	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jul%202017%2012:13:09%20GMT	http://metroklimat.ru/product1415.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product1415.html	(from http://metroklimat.ru/)
17:43:03	11845/11845	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202017%2012:13:10%20GMT	http://metroklimat.ru/catalog/nastennye/fujitsu_general/1415.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/catalog/nastennye/fujitsu_general/1415.html	(from http://metroklimat.ru/)
17:43:03	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:13:10%20GMT	http://metroklimat.ru/cart.php?act=add&product=1415	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cart7899.php	(from http://metroklimat.ru/)
17:43:04	21890/21890	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:06:58%20GMT	http://metroklimat.ru/design/seawave/images/product_2.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/product_2.jpg	(from http://metroklimat.ru/)
17:43:04	13016/13016	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:06:58%20GMT	http://metroklimat.ru/design/seawave/images/product_3.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/product_3.jpg	(from http://metroklimat.ru/)
17:43:04	6897/6897	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202017%2012:13:11%20GMT	http://metroklimat.ru/product579.html	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/product579.html	(from http://metroklimat.ru/)
17:43:04	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2020%20Jul%202017%2012:13:11%20GMT	http://metroklimat.ru/cart.php?act=add&product=579	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/cartea56.php	(from http://metroklimat.ru/)
17:43:05	21155/21155	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202012%2008:07:00%20GMT	http://metroklimat.ru/design/seawave/images/product_4.jpg	D:/Job/metroklimat/metroklimat.ru/metroklimat.ru/design/seawave/images/product_4.jpg	(from http://metroklimat.ru/)
